BOOK_SERIAL_NUMBER;BOOK_NAME;BOOK_NAME_ENGLISH_TRANSLITERATED;BOOK_TYPE;BOOK_URL;BOOK_URL_HOME;PDF_URLS;NUM_MAX_PAGES
BOOK_SERIALNUM_370;गायत्री के पाँच-रत्न;gayatri ke paanch - ratan;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/Gayatri_Ke_Paach_Ratna/v1.1'>http://literature.awgp.org/book/Gayatri_Ke_Paach_Ratna/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/Gayatri_Ke_Paach_Ratna/v1'>http://literature.awgp.org/book/Gayatri_Ke_Paach_Ratna/v1</a>;<a target='_blank' href='http://literature.awgp.org/var/node/1618/Gayatri_Pancharatna.pdf'>http://literature.awgp.org/var/node/1618/Gayatri_Pancharatna.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/Gayatri_Ke_Paach_Ratna/v1.49'>http://literature.awgp.org/book/Gayatri_Ke_Paach_Ratna/v1.49</a>
BOOK_SERIALNUM_371;गायत्री के पाँच-रत्न;gayatri ke paanch - ratan;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/Gayatri_Ke_Paach_Ratna/v2.1'>http://literature.awgp.org/book/Gayatri_Ke_Paach_Ratna/v2.1</a>;<a target='_blank' href='http://literature.awgp.org/book/Gayatri_Ke_Paach_Ratna/v2'>http://literature.awgp.org/book/Gayatri_Ke_Paach_Ratna/v2</a>;<a target='_blank' href=''></a>;<a target='_blank' href='http://literature.awgp.org/book/Gayatri_Ke_Paach_Ratna/v2.4'>http://literature.awgp.org/book/Gayatri_Ke_Paach_Ratna/v2.4</a>
BOOK_SERIALNUM_372;गायत्री के प्रत्यक्ष चमत्कार;gayatri ke paratayakashh chamatakaar;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/Gayatri_Ke_Pratkshya_Chamatkar/v1.1'>http://literature.awgp.org/book/Gayatri_Ke_Pratkshya_Chamatkar/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/Gayatri_Ke_Pratkshya_Chamatkar/v1'>http://literature.awgp.org/book/Gayatri_Ke_Pratkshya_Chamatkar/v1</a>;<a target='_blank' href='http://literature.awgp.org/var/node/1612/Gayatri_Ke_Pratyaksh_Chamatkar.pdf'>http://literature.awgp.org/var/node/1612/Gayatri_Ke_Pratyaksh_Chamatkar.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/Gayatri_Ke_Pratkshya_Chamatkar/v1.49'>http://literature.awgp.org/book/Gayatri_Ke_Pratkshya_Chamatkar/v1.49</a>
BOOK_SERIALNUM_373;गायत्री के १४ रत्न;gayatri ke 14 ratan;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/gayatri_ke_14_ratna/v1.1'>http://literature.awgp.org/book/gayatri_ke_14_ratna/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/gayatri_ke_14_ratna/v1'>http://literature.awgp.org/book/gayatri_ke_14_ratna/v1</a>;<a target='_blank' href='http://literature.awgp.org/var/node/2361/Gayatri_Ke_Chaudah_Ratna.pdf'>http://literature.awgp.org/var/node/2361/Gayatri_Ke_Chaudah_Ratna.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/gayatri_ke_14_ratna/v1.89'>http://literature.awgp.org/book/gayatri_ke_14_ratna/v1.89</a>
BOOK_SERIALNUM_374;गायत्री चालीसा;gayatri chaalisa;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/Gayatri_Chalisa/v3.1'>http://literature.awgp.org/book/Gayatri_Chalisa/v3.1</a>;<a target='_blank' href='http://literature.awgp.org/book/Gayatri_Chalisa/v3'>http://literature.awgp.org/book/Gayatri_Chalisa/v3</a>;<a target='_blank' href=''></a>;<a target='_blank' href='http://literature.awgp.org/book/Gayatri_Chalisa/v3.3'>http://literature.awgp.org/book/Gayatri_Chalisa/v3.3</a>
BOOK_SERIALNUM_375;गायत्री द्वारा आत्मोत्कर्ष;gayatri davaara aatamotakarashh;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/gayatri_dawara_aatmotkarsh/v1.1'>http://literature.awgp.org/book/gayatri_dawara_aatmotkarsh/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/gayatri_dawara_aatmotkarsh/v1'>http://literature.awgp.org/book/gayatri_dawara_aatmotkarsh/v1</a>;<a target='_blank' href=''></a>;<a target='_blank' href=''></a>
BOOK_SERIALNUM_376;गायत्री द्वारा भौतिक सफलताएँ;gayatri davaara bhautik safalataen;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/gayatri_dwara_bhotik_sfalta/v1.1'>http://literature.awgp.org/book/gayatri_dwara_bhotik_sfalta/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/gayatri_dwara_bhotik_sfalta/v1'>http://literature.awgp.org/book/gayatri_dwara_bhotik_sfalta/v1</a>;<a target='_blank' href=''></a>;<a target='_blank' href='http://literature.awgp.org/book/gayatri_dwara_bhotik_sfalta/v1.32'>http://literature.awgp.org/book/gayatri_dwara_bhotik_sfalta/v1.32</a>
BOOK_SERIALNUM_377;गायत्री पँचमुखी और एकमुखी;gayatri panchamukhi aur ekamukhi;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/Gayatri_Panchmukhi_Aur_Ekmukhi/v1.1'>http://literature.awgp.org/book/Gayatri_Panchmukhi_Aur_Ekmukhi/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/Gayatri_Panchmukhi_Aur_Ekmukhi/v1'>http://literature.awgp.org/book/Gayatri_Panchmukhi_Aur_Ekmukhi/v1</a>;<a target='_blank' href='http://literature.awgp.org/var/node/1616/Gayatripanchmukhi_Aur_Ekmukhi.pdf'>http://literature.awgp.org/var/node/1616/Gayatripanchmukhi_Aur_Ekmukhi.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/Gayatri_Panchmukhi_Aur_Ekmukhi/v1.32'>http://literature.awgp.org/book/Gayatri_Panchmukhi_Aur_Ekmukhi/v1.32</a>
BOOK_SERIALNUM_378;गायत्री पंचमुखी और एकमुखी;gayatri panchamukhi aur ekamukhi;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/Gayatri_Panchmukhi_Aur_Ekmukhi/v2.1'>http://literature.awgp.org/book/Gayatri_Panchmukhi_Aur_Ekmukhi/v2.1</a>;<a target='_blank' href='http://literature.awgp.org/book/Gayatri_Panchmukhi_Aur_Ekmukhi/v2'>http://literature.awgp.org/book/Gayatri_Panchmukhi_Aur_Ekmukhi/v2</a>;<a target='_blank' href=''></a>;<a target='_blank' href='http://literature.awgp.org/book/Gayatri_Panchmukhi_Aur_Ekmukhi/v2.27'>http://literature.awgp.org/book/Gayatri_Panchmukhi_Aur_Ekmukhi/v2.27</a>
BOOK_SERIALNUM_379;गायत्री परिवार का लक्ष्य;gayatri parivaar ka lakashhay;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/gayatri_parivar_ka_lakshya/v1.1'>http://literature.awgp.org/book/gayatri_parivar_ka_lakshya/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/gayatri_parivar_ka_lakshya/v1'>http://literature.awgp.org/book/gayatri_parivar_ka_lakshya/v1</a>;<a target='_blank' href='http://literature.awgp.org/var/node/2377/Gayatri_Parivar_Ka_Lakshya.pdf'>http://literature.awgp.org/var/node/2377/Gayatri_Parivar_Ka_Lakshya.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/gayatri_parivar_ka_lakshya/v1.24'>http://literature.awgp.org/book/gayatri_parivar_ka_lakshya/v1.24</a>
BOOK_SERIALNUM_380;गायत्री प्रार्थना;gayatri paraarathana;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/gayatri_prarthna/v1.1'>http://literature.awgp.org/book/gayatri_prarthna/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/gayatri_prarthna/v1'>http://literature.awgp.org/book/gayatri_prarthna/v1</a>;<a target='_blank' href='http://literature.awgp.org/var/node/2013/H-YS_05_Gayatri_Prarthna.pdf'>http://literature.awgp.org/var/node/2013/H-YS_05_Gayatri_Prarthna.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/gayatri_prarthna/v1.32'>http://literature.awgp.org/book/gayatri_prarthna/v1.32</a>
BOOK_SERIALNUM_381;गायत्री मंत्र एक महाविज्ञान;gayatri mantar ek mahaavigyaan;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/Gayatri_Mantra_Ek_Mahavigyan/v1.1'>http://literature.awgp.org/book/Gayatri_Mantra_Ek_Mahavigyan/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/Gayatri_Mantra_Ek_Mahavigyan/v1'>http://literature.awgp.org/book/Gayatri_Mantra_Ek_Mahavigyan/v1</a>;<a target='_blank' href='http://literature.awgp.org/var/node/1808/Gayatri_Mantra_Ek_Mahavigyan.pdf'>http://literature.awgp.org/var/node/1808/Gayatri_Mantra_Ek_Mahavigyan.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/Gayatri_Mantra_Ek_Mahavigyan/v1.33'>http://literature.awgp.org/book/Gayatri_Mantra_Ek_Mahavigyan/v1.33</a>
BOOK_SERIALNUM_382;गायत्री मंत्र का तत्वज्ञान;gayatri mantar ka tatavagyaan;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/gayatri_mantra_ka_tatvagyan/v1.1'>http://literature.awgp.org/book/gayatri_mantra_ka_tatvagyan/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/gayatri_mantra_ka_tatvagyan/v1'>http://literature.awgp.org/book/gayatri_mantra_ka_tatvagyan/v1</a>;<a target='_blank' href=''></a>;<a target='_blank' href='http://literature.awgp.org/book/gayatri_mantra_ka_tatvagyan/v1.18'>http://literature.awgp.org/book/gayatri_mantra_ka_tatvagyan/v1.18</a>
BOOK_SERIALNUM_383;गायत्री मंत्र की विलक्षण शक्तियाँ;gayatri mantar ki vilakashhan shaktiyaan;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/Gayatri_Mantra_ki_Vilakchhan_Shaktiyan/v1.1'>http://literature.awgp.org/book/Gayatri_Mantra_ki_Vilakchhan_Shaktiyan/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/Gayatri_Mantra_ki_Vilakchhan_Shaktiyan/v1'>http://literature.awgp.org/book/Gayatri_Mantra_ki_Vilakchhan_Shaktiyan/v1</a>;<a target='_blank' href='http://literature.awgp.org/var/node/1609/Gayatri_Mantra_Ki_Vilakshan_Shakti.pdf'>http://literature.awgp.org/var/node/1609/Gayatri_Mantra_Ki_Vilakshan_Shakti.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/Gayatri_Mantra_ki_Vilakchhan_Shaktiyan/v1.34'>http://literature.awgp.org/book/Gayatri_Mantra_ki_Vilakchhan_Shaktiyan/v1.34</a>
BOOK_SERIALNUM_384;गायत्री महात्म्य;gayatri mahaatamay;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/gayatri_mahatmya/v1.1'>http://literature.awgp.org/book/gayatri_mahatmya/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/gayatri_mahatmya/v1'>http://literature.awgp.org/book/gayatri_mahatmya/v1</a>;<a target='_blank' href=''></a>;<a target='_blank' href='http://literature.awgp.org/book/gayatri_mahatmya/v1.5'>http://literature.awgp.org/book/gayatri_mahatmya/v1.5</a>
BOOK_SERIALNUM_385;गायत्री महामंत्र की अद्भुत सामर्थ्य;gayatri mahaamantar ki adabhut saamarathay;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/gayatree_mahamantr_kee_adbhut_samarthy/v1.1'>http://literature.awgp.org/book/gayatree_mahamantr_kee_adbhut_samarthy/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/gayatree_mahamantr_kee_adbhut_samarthy/v1'>http://literature.awgp.org/book/gayatree_mahamantr_kee_adbhut_samarthy/v1</a>;<a target='_blank' href=''></a>;<a target='_blank' href='http://literature.awgp.org/book/gayatree_mahamantr_kee_adbhut_samarthy/v1.9'>http://literature.awgp.org/book/gayatree_mahamantr_kee_adbhut_samarthy/v1.9</a>
BOOK_SERIALNUM_386;गायत्री महामंत्र की व्यावहारिक साधना;gayatri mahaamantar ki vayaavahaarik saadhna;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/gayatri_mahamantra_ki_vyavharik_sadhana/v1.1'>http://literature.awgp.org/book/gayatri_mahamantra_ki_vyavharik_sadhana/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/gayatri_mahamantra_ki_vyavharik_sadhana/v1'>http://literature.awgp.org/book/gayatri_mahamantra_ki_vyavharik_sadhana/v1</a>;<a target='_blank' href=''></a>;<a target='_blank' href='http://literature.awgp.org/book/gayatri_mahamantra_ki_vyavharik_sadhana/v1.11'>http://literature.awgp.org/book/gayatri_mahamantra_ki_vyavharik_sadhana/v1.11</a>
BOOK_SERIALNUM_387;गायत्री महाविज्ञान;gayatri mahaavigyaan;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/Super_Science_of_Gayatri/v2.1'>http://literature.awgp.org/book/Super_Science_of_Gayatri/v2.1</a>;<a target='_blank' href='http://literature.awgp.org/book/Super_Science_of_Gayatri/v2'>http://literature.awgp.org/book/Super_Science_of_Gayatri/v2</a>;<a target='_blank' href='http://literature.awgp.org/var/node/65652/Gayatri_Mahavigyan-Sanyukt2.pdf|http://literature.awgp.org/var/node/65652/Gayatri_Mahavigyan-Sanyukt3.pdf|http://literature.awgp.org/var/node/65652/Gayatri_Mahavigyan-_part-1_sanyukt_.pdf'>http://literature.awgp.org/var/node/65652/Gayatri_Mahavigyan-Sanyukt2.pdf|http://literature.awgp.org/var/node/65652/Gayatri_Mahavigyan-Sanyukt3.pdf|http://literature.awgp.org/var/node/65652/Gayatri_Mahavigyan-_part-1_sanyukt_.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/Super_Science_of_Gayatri/v2.416'>http://literature.awgp.org/book/Super_Science_of_Gayatri/v2.416</a>
BOOK_SERIALNUM_388;गायत्री महाविज्ञान;gayatri mahaavigyaan;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/Super_Science_of_Gayatri/v9.1'>http://literature.awgp.org/book/Super_Science_of_Gayatri/v9.1</a>;<a target='_blank' href='http://literature.awgp.org/book/Super_Science_of_Gayatri/v9'>http://literature.awgp.org/book/Super_Science_of_Gayatri/v9</a>;<a target='_blank' href='http://literature.awgp.org/var/node/65652/Gayatri_Mahavigyan-Sanyukt2.pdf|http://literature.awgp.org/var/node/65652/Gayatri_Mahavigyan-Sanyukt3.pdf|http://literature.awgp.org/var/node/65652/Gayatri_Mahavigyan-_part-1_sanyukt_.pdf'>http://literature.awgp.org/var/node/65652/Gayatri_Mahavigyan-Sanyukt2.pdf|http://literature.awgp.org/var/node/65652/Gayatri_Mahavigyan-Sanyukt3.pdf|http://literature.awgp.org/var/node/65652/Gayatri_Mahavigyan-_part-1_sanyukt_.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/Super_Science_of_Gayatri/v9.72'>http://literature.awgp.org/book/Super_Science_of_Gayatri/v9.72</a>
BOOK_SERIALNUM_389;गायत्री महाविज्ञान तृतीय भाग;gayatri mahaavigyaan taritiy bhaag;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/Super_Science_of_Gayatri/v10.1'>http://literature.awgp.org/book/Super_Science_of_Gayatri/v10.1</a>;<a target='_blank' href='http://literature.awgp.org/book/Super_Science_of_Gayatri/v10'>http://literature.awgp.org/book/Super_Science_of_Gayatri/v10</a>;<a target='_blank' href=''></a>;<a target='_blank' href=''></a>
BOOK_SERIALNUM_390;गायत्री महाविज्ञान भाग 2;gayatri mahaavigyaan bhaag 2;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/Super_Science_of_Gayatri/v11.1'>http://literature.awgp.org/book/Super_Science_of_Gayatri/v11.1</a>;<a target='_blank' href='http://literature.awgp.org/book/Super_Science_of_Gayatri/v11'>http://literature.awgp.org/book/Super_Science_of_Gayatri/v11</a>;<a target='_blank' href=''></a>;<a target='_blank' href=''></a>
BOOK_SERIALNUM_391;गायत्री महाविद्या का तत्वदर्शन;gayatri mahaavidaya ka tatavadarashan;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/gayatri_mahavidhya_ka_tatva_darshan/v1.1'>http://literature.awgp.org/book/gayatri_mahavidhya_ka_tatva_darshan/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/gayatri_mahavidhya_ka_tatva_darshan/v1'>http://literature.awgp.org/book/gayatri_mahavidhya_ka_tatva_darshan/v1</a>;<a target='_blank' href=''></a>;<a target='_blank' href='http://literature.awgp.org/book/gayatri_mahavidhya_ka_tatva_darshan/v1.12'>http://literature.awgp.org/book/gayatri_mahavidhya_ka_tatva_darshan/v1.12</a>
BOOK_SERIALNUM_392;गायत्री महाविद्या की उच्चस्तरीय साधना;gayatri mahaavidaya ki uchachasatariy saadhna;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/gayatree_mahavidya_kee_uchchastareey_sadhana/v2.1'>http://literature.awgp.org/book/gayatree_mahavidya_kee_uchchastareey_sadhana/v2.1</a>;<a target='_blank' href='http://literature.awgp.org/book/gayatree_mahavidya_kee_uchchastareey_sadhana/v2'>http://literature.awgp.org/book/gayatree_mahavidya_kee_uchchastareey_sadhana/v2</a>;<a target='_blank' href=''></a>;<a target='_blank' href='http://literature.awgp.org/book/gayatree_mahavidya_kee_uchchastareey_sadhana/v2.7'>http://literature.awgp.org/book/gayatree_mahavidya_kee_uchchastareey_sadhana/v2.7</a>
BOOK_SERIALNUM_393;गायत्री महाविद्या की उच्चस्तरीय साधना;gayatri mahaavidaya ki uchachasatariy saadhna;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/gayatree_mahavidya_kee_uchchastareey_sadhana/v1.1'>http://literature.awgp.org/book/gayatree_mahavidya_kee_uchchastareey_sadhana/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/gayatree_mahavidya_kee_uchchastareey_sadhana/v1'>http://literature.awgp.org/book/gayatree_mahavidya_kee_uchchastareey_sadhana/v1</a>;<a target='_blank' href='http://literature.awgp.org/var/node/69117/Gayatri__Mahavidhya_Ki_.pdf'>http://literature.awgp.org/var/node/69117/Gayatri__Mahavidhya_Ki_.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/gayatree_mahavidya_kee_uchchastareey_sadhana/v1.32'>http://literature.awgp.org/book/gayatree_mahavidya_kee_uchchastareey_sadhana/v1.32</a>
BOOK_SERIALNUM_394;गायत्री यज्ञ और उसकी प्रेरणा;gayatri yagyaa aur usaki parerana;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/gayatri_yagya_aur_uski_prerna/v1.1'>http://literature.awgp.org/book/gayatri_yagya_aur_uski_prerna/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/gayatri_yagya_aur_uski_prerna/v1'>http://literature.awgp.org/book/gayatri_yagya_aur_uski_prerna/v1</a>;<a target='_blank' href=''></a>;<a target='_blank' href=''></a>
BOOK_SERIALNUM_395;गायत्री यज्ञ का महत्व;gayatri yagya ka mahatav;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/Gayatri_Yagya_Ka_Mahatv/v1.1'>http://literature.awgp.org/book/Gayatri_Yagya_Ka_Mahatv/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/Gayatri_Yagya_Ka_Mahatv/v1'>http://literature.awgp.org/book/Gayatri_Yagya_Ka_Mahatv/v1</a>;<a target='_blank' href=''></a>;<a target='_blank' href='http://literature.awgp.org/book/Gayatri_Yagya_Ka_Mahatv/v1.5'>http://literature.awgp.org/book/Gayatri_Yagya_Ka_Mahatv/v1.5</a>
BOOK_SERIALNUM_396;गायत्री यज्ञ विधान;gayatri yagya vidhan;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/gayatree_yajn_vidhan/v1.1'>http://literature.awgp.org/book/gayatree_yajn_vidhan/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/gayatree_yajn_vidhan/v1'>http://literature.awgp.org/book/gayatree_yajn_vidhan/v1</a>;<a target='_blank' href=''></a>;<a target='_blank' href='http://literature.awgp.org/book/gayatree_yajn_vidhan/v1.11'>http://literature.awgp.org/book/gayatree_yajn_vidhan/v1.11</a>
