BOOK_SERIAL_NUMBER;BOOK_TYPE;BOOK_NAME;BOOK_NAME_TRANSLATED_ENGLISH;BOOK_URL;BOOK_NAME_ENGLISH_TRANSLITERATED;BOOK_URL_HOME;PDF_URLS;NUM_MAX_PAGES
BOOK_SERIALNUM_356;Scan Book Version;गायत्री की शक्ति और सिद्धि;Gayatri's power and accomplishment;http://literature.awgp.org/book/gayatree_kee_shakti_aur_siddhi/v1.1;gayatri ki shakti aur sidadhi;http://literature.awgp.org/book/gayatree_kee_shakti_aur_siddhi/v1;http://literature.awgp.org/var/node/2358/Gayatri_Ki_Shakti_Aur_Siddhi.pdf;http://literature.awgp.org/book/gayatree_kee_shakti_aur_siddhi/v1.50
BOOK_SERIALNUM_357;Text Book Version;गायत्री की सिद्धियां;Achievements of Gayatri;http://literature.awgp.org/book/gayatri_ki_siddhhiya/v1.1;gayatri ki sidadhiyaan;http://literature.awgp.org/book/gayatri_ki_siddhhiya/v1;;http://literature.awgp.org/book/gayatri_ki_siddhhiya/v1.5
BOOK_SERIALNUM_358;Text Book Version;गायत्री की सुगम साधनाएं;Easy practices of Gayatri;http://literature.awgp.org/book/gayatari_ki_sugam_sadhnaye/v1.1;gayatri ki sugam saadhnaen;http://literature.awgp.org/book/gayatari_ki_sugam_sadhnaye/v1;;http://literature.awgp.org/book/gayatari_ki_sugam_sadhnaye/v1.5
BOOK_SERIALNUM_359;Text Book Version;गायत्री की सुलभ साधना;Easy practice of Gayatri;http://literature.awgp.org/book/gayatri_ki_sulabh_sadhna/v1.1;gayatri ki sulabh saadhna;http://literature.awgp.org/book/gayatri_ki_sulabh_sadhna/v1;;http://literature.awgp.org/book/gayatri_ki_sulabh_sadhna/v1.8
BOOK_SERIALNUM_360;Text Book Version;गायत्री की २४ शक्ति धाराएँ;Gayatri's 24 Power Streams;http://literature.awgp.org/book/gayatree_kee_24_shakti_dharaen/v2.1;gayatri ki 24 shakti dharaen;http://literature.awgp.org/book/gayatree_kee_24_shakti_dharaen/v2;;http://literature.awgp.org/book/gayatree_kee_24_shakti_dharaen/v2.24
BOOK_SERIALNUM_361;Scan Book Version;गायत्री की २४ शक्ति धाराएँ;Gayatri's 24 Power Streams;http://literature.awgp.org/book/gayatree_kee_24_shakti_dharaen/v1.1;gayatri ki 24 shakti dharaen;http://literature.awgp.org/book/gayatree_kee_24_shakti_dharaen/v1;;http://literature.awgp.org/book/gayatree_kee_24_shakti_dharaen/v1.49
BOOK_SERIALNUM_362;Scan Book Version;गायत्री की २४ शिक्षाएँ;24 teachings of Gayatri;http://literature.awgp.org/book/gayatri_ki_24_shikshaye/v1.1;gayatri ki 24 shikashhaen;http://literature.awgp.org/book/gayatri_ki_24_shikshaye/v1;http://literature.awgp.org/var/node/2365/Gayatri_Ki_24_Shikshaen.pdf;http://literature.awgp.org/book/gayatri_ki_24_shikshaye/v1.32
BOOK_SERIALNUM_363;Text Book Version;गायत्री की २४ शिक्षाएँ;24 teachings of Gayatri;http://literature.awgp.org/book/gayatri_ki_24_shikshaye/v2.1;gayatri ki 24 shikashhaen;http://literature.awgp.org/book/gayatri_ki_24_shikshaye/v2;;
BOOK_SERIALNUM_364;Text Book Version;गायत्री के चौदह रत्न;Fourteen Gems of Gayatri;http://literature.awgp.org/book/gayatri_ke_14_ratan/v1.1;gayatri ke chaudah ratan;http://literature.awgp.org/book/gayatri_ke_14_ratan/v1;;http://literature.awgp.org/book/gayatri_ke_14_ratan/v1.8
BOOK_SERIALNUM_365;Scan Book Version;गायत्री के जगमगाते हीरे;Gayatri's glittering diamonds;http://literature.awgp.org/book/gayatri_ke_jagmagate_hire/v1.1;gayatri ke jagamagaate hire;http://literature.awgp.org/book/gayatri_ke_jagmagate_hire/v1;http://literature.awgp.org/var/node/2368/Gayatri_Ke_Jhagamagate_Hire_.pdf;http://literature.awgp.org/book/gayatri_ke_jagmagate_hire/v1.33
BOOK_SERIALNUM_366;Text Book Version;गायत्री के जगमगाते हीरे;Gayatri's glittering diamonds;http://literature.awgp.org/book/gayatri_ke_jagmagate_hire/v2.1;gayatri ke jagamagaate hire;http://literature.awgp.org/book/gayatri_ke_jagmagate_hire/v2;;http://literature.awgp.org/book/gayatri_ke_jagmagate_hire/v2.13
BOOK_SERIALNUM_367;Text Book Version;गायत्री के दो पुण्य प्रतीक—शिखा और यज्ञोपवीत;Gayatri's two holy symbols - Shikha and Yajnopavit;http://literature.awgp.org/book/gayatri_aur_yagya_ka_anyonyashriya_sambandh/v1.1;gayatri ke do punay paratika—shikhaa aur yajaniopavit;http://literature.awgp.org/book/gayatri_aur_yagya_ka_anyonyashriya_sambandh/v1;;http://literature.awgp.org/book/gayatri_aur_yagya_ka_anyonyashriya_sambandh/v1.10
BOOK_SERIALNUM_368;Scan Book Version;गायत्री के पाँच मुख पाँच दिव्य कोश;Gayatri's five faces five divine sheaths;http://literature.awgp.org/book/gayatree_ke_panch_mukh_panch_divy_kosh/v1.1;gayatri ke paanch mukh paanch divay kosh;http://literature.awgp.org/book/gayatree_ke_panch_mukh_panch_divy_kosh/v1;http://literature.awgp.org/var/node/2290/Gayatri_Ke_Panch_Mukh_Panch_Divya_Kos.pdf|http://literature.awgp.org/var/node/2290/Kaya_Me_Samaya_Pranagni_Ka_Jarikha.pdf;http://literature.awgp.org/book/gayatree_ke_panch_mukh_panch_divy_kosh/v1.121
BOOK_SERIALNUM_369;Text Book Version;गायत्री के पाँच मुख पाँच दिव्य कोश;Gayatri's five faces five divine sheaths;http://literature.awgp.org/book/gayatree_ke_panch_mukh_panch_divy_kosh/v2.1;gayatri ke paanch mukh paanch divay kosh;http://literature.awgp.org/book/gayatree_ke_panch_mukh_panch_divy_kosh/v2;;http://literature.awgp.org/book/gayatree_ke_panch_mukh_panch_divy_kosh/v2.8
BOOK_SERIALNUM_370;Scan Book Version;गायत्री के पाँच-रत्न;Five-Gems of Gayatri;http://literature.awgp.org/book/Gayatri_Ke_Paach_Ratna/v1.1;gayatri ke paanch - ratan;http://literature.awgp.org/book/Gayatri_Ke_Paach_Ratna/v1;http://literature.awgp.org/var/node/1618/Gayatri_Pancharatna.pdf;http://literature.awgp.org/book/Gayatri_Ke_Paach_Ratna/v1.49
BOOK_SERIALNUM_371;Text Book Version;गायत्री के पाँच-रत्न;Five-Gems of Gayatri;http://literature.awgp.org/book/Gayatri_Ke_Paach_Ratna/v2.1;gayatri ke paanch - ratan;http://literature.awgp.org/book/Gayatri_Ke_Paach_Ratna/v2;;http://literature.awgp.org/book/Gayatri_Ke_Paach_Ratna/v2.4
BOOK_SERIALNUM_372;Scan Book Version;गायत्री के प्रत्यक्ष चमत्कार;Visible Miracles of Gayatri;http://literature.awgp.org/book/Gayatri_Ke_Pratkshya_Chamatkar/v1.1;gayatri ke paratayakashh chamatakaar;http://literature.awgp.org/book/Gayatri_Ke_Pratkshya_Chamatkar/v1;http://literature.awgp.org/var/node/1612/Gayatri_Ke_Pratyaksh_Chamatkar.pdf;http://literature.awgp.org/book/Gayatri_Ke_Pratkshya_Chamatkar/v1.49
BOOK_SERIALNUM_373;Scan Book Version;गायत्री के १४ रत्न;14 Gems of Gayatri;http://literature.awgp.org/book/gayatri_ke_14_ratna/v1.1;gayatri ke 14 ratan;http://literature.awgp.org/book/gayatri_ke_14_ratna/v1;http://literature.awgp.org/var/node/2361/Gayatri_Ke_Chaudah_Ratna.pdf;http://literature.awgp.org/book/gayatri_ke_14_ratna/v1.89
BOOK_SERIALNUM_374;Text Book Version;गायत्री चालीसा;Gayatri Chalisa;http://literature.awgp.org/book/Gayatri_Chalisa/v3.1;gayatri chaalisa;http://literature.awgp.org/book/Gayatri_Chalisa/v3;;http://literature.awgp.org/book/Gayatri_Chalisa/v3.3
BOOK_SERIALNUM_375;Text Book Version;गायत्री द्वारा आत्मोत्कर्ष;Self-realization by Gayatri;http://literature.awgp.org/book/gayatri_dawara_aatmotkarsh/v1.1;gayatri davaara aatamotakarashh;http://literature.awgp.org/book/gayatri_dawara_aatmotkarsh/v1;;
BOOK_SERIALNUM_376;Scan Book Version;गायत्री द्वारा भौतिक सफलताएँ;Material Successes by Gayatri;http://literature.awgp.org/book/gayatri_dwara_bhotik_sfalta/v1.1;gayatri davaara bhautik safalataen;http://literature.awgp.org/book/gayatri_dwara_bhotik_sfalta/v1;;http://literature.awgp.org/book/gayatri_dwara_bhotik_sfalta/v1.32
BOOK_SERIALNUM_377;Scan Book Version;गायत्री पँचमुखी और एकमुखी;Gayatri Panchmukhi and Ekamukhi;http://literature.awgp.org/book/Gayatri_Panchmukhi_Aur_Ekmukhi/v1.1;gayatri panchamukhi aur ekamukhi;http://literature.awgp.org/book/Gayatri_Panchmukhi_Aur_Ekmukhi/v1;http://literature.awgp.org/var/node/1616/Gayatripanchmukhi_Aur_Ekmukhi.pdf;http://literature.awgp.org/book/Gayatri_Panchmukhi_Aur_Ekmukhi/v1.32
BOOK_SERIALNUM_378;Text Book Version;गायत्री पंचमुखी और एकमुखी;Gayatri Panchmukhi and Ekamukhi;http://literature.awgp.org/book/Gayatri_Panchmukhi_Aur_Ekmukhi/v2.1;gayatri panchamukhi aur ekamukhi;http://literature.awgp.org/book/Gayatri_Panchmukhi_Aur_Ekmukhi/v2;;http://literature.awgp.org/book/Gayatri_Panchmukhi_Aur_Ekmukhi/v2.27
BOOK_SERIALNUM_379;Scan Book Version;गायत्री परिवार का लक्ष्य;Goal of Gayatri Parivar;http://literature.awgp.org/book/gayatri_parivar_ka_lakshya/v1.1;gayatri parivaar ka lakashhay;http://literature.awgp.org/book/gayatri_parivar_ka_lakshya/v1;http://literature.awgp.org/var/node/2377/Gayatri_Parivar_Ka_Lakshya.pdf;http://literature.awgp.org/book/gayatri_parivar_ka_lakshya/v1.24
BOOK_SERIALNUM_380;Scan Book Version;गायत्री प्रार्थना;Gayatri Prayer;http://literature.awgp.org/book/gayatri_prarthna/v1.1;gayatri paraarathana;http://literature.awgp.org/book/gayatri_prarthna/v1;http://literature.awgp.org/var/node/2013/H-YS_05_Gayatri_Prarthna.pdf;http://literature.awgp.org/book/gayatri_prarthna/v1.32
BOOK_SERIALNUM_381;Scan Book Version;गायत्री मंत्र एक महाविज्ञान;Gayatri Mantra is a great science;http://literature.awgp.org/book/Gayatri_Mantra_Ek_Mahavigyan/v1.1;gayatri mantar ek mahaavigyaan;http://literature.awgp.org/book/Gayatri_Mantra_Ek_Mahavigyan/v1;http://literature.awgp.org/var/node/1808/Gayatri_Mantra_Ek_Mahavigyan.pdf;http://literature.awgp.org/book/Gayatri_Mantra_Ek_Mahavigyan/v1.33
BOOK_SERIALNUM_382;Text Book Version;गायत्री मंत्र का तत्वज्ञान;Philosophy of Gayatri Mantra;http://literature.awgp.org/book/gayatri_mantra_ka_tatvagyan/v1.1;gayatri mantar ka tatavagyaan;http://literature.awgp.org/book/gayatri_mantra_ka_tatvagyan/v1;;http://literature.awgp.org/book/gayatri_mantra_ka_tatvagyan/v1.18
BOOK_SERIALNUM_383;Scan Book Version;गायत्री मंत्र की विलक्षण शक्तियाँ;Unique Powers of Gayatri Mantra;http://literature.awgp.org/book/Gayatri_Mantra_ki_Vilakchhan_Shaktiyan/v1.1;gayatri mantar ki vilakashhan shaktiyaan;http://literature.awgp.org/book/Gayatri_Mantra_ki_Vilakchhan_Shaktiyan/v1;http://literature.awgp.org/var/node/1609/Gayatri_Mantra_Ki_Vilakshan_Shakti.pdf;http://literature.awgp.org/book/Gayatri_Mantra_ki_Vilakchhan_Shaktiyan/v1.34
BOOK_SERIALNUM_384;Text Book Version;गायत्री महात्म्य;Gayatri Mahatma;http://literature.awgp.org/book/gayatri_mahatmya/v1.1;gayatri mahaatamay;http://literature.awgp.org/book/gayatri_mahatmya/v1;;http://literature.awgp.org/book/gayatri_mahatmya/v1.5
BOOK_SERIALNUM_385;Text Book Version;गायत्री महामंत्र की अद्भुत सामर्थ्य;Amazing power of Gayatri Mahamantra;http://literature.awgp.org/book/gayatree_mahamantr_kee_adbhut_samarthy/v1.1;gayatri mahaamantar ki adabhut saamarathay;http://literature.awgp.org/book/gayatree_mahamantr_kee_adbhut_samarthy/v1;;http://literature.awgp.org/book/gayatree_mahamantr_kee_adbhut_samarthy/v1.9
BOOK_SERIALNUM_386;Text Book Version;गायत्री महामंत्र की व्यावहारिक साधना;Practical practice of Gayatri Mahamantra;http://literature.awgp.org/book/gayatri_mahamantra_ki_vyavharik_sadhana/v1.1;gayatri mahaamantar ki vayaavahaarik saadhna;http://literature.awgp.org/book/gayatri_mahamantra_ki_vyavharik_sadhana/v1;;http://literature.awgp.org/book/gayatri_mahamantra_ki_vyavharik_sadhana/v1.11
BOOK_SERIALNUM_387;Scan Book Version;गायत्री महाविज्ञान;Gayatri Mahavigyan;http://literature.awgp.org/book/Super_Science_of_Gayatri/v2.1;gayatri mahaavigyaan;http://literature.awgp.org/book/Super_Science_of_Gayatri/v2;http://literature.awgp.org/var/node/65652/Gayatri_Mahavigyan-Sanyukt2.pdf|http://literature.awgp.org/var/node/65652/Gayatri_Mahavigyan-Sanyukt3.pdf|http://literature.awgp.org/var/node/65652/Gayatri_Mahavigyan-_part-1_sanyukt_.pdf;http://literature.awgp.org/book/Super_Science_of_Gayatri/v2.416
BOOK_SERIALNUM_388;Text Book Version;गायत्री महाविज्ञान;Gayatri Mahavigyan;http://literature.awgp.org/book/Super_Science_of_Gayatri/v9.1;gayatri mahaavigyaan;http://literature.awgp.org/book/Super_Science_of_Gayatri/v9;http://literature.awgp.org/var/node/65652/Gayatri_Mahavigyan-Sanyukt2.pdf|http://literature.awgp.org/var/node/65652/Gayatri_Mahavigyan-Sanyukt3.pdf|http://literature.awgp.org/var/node/65652/Gayatri_Mahavigyan-_part-1_sanyukt_.pdf;http://literature.awgp.org/book/Super_Science_of_Gayatri/v9.72
BOOK_SERIALNUM_389;Text Book Version;गायत्री महाविज्ञान तृतीय भाग;Gayatri Mahavigyan Part III;http://literature.awgp.org/book/Super_Science_of_Gayatri/v10.1;gayatri mahaavigyaan taritiy bhaag;http://literature.awgp.org/book/Super_Science_of_Gayatri/v10;;
BOOK_SERIALNUM_390;Text Book Version;गायत्री महाविज्ञान भाग 2;Gayatri Mahavigyan Part 2;http://literature.awgp.org/book/Super_Science_of_Gayatri/v11.1;gayatri mahaavigyaan bhaag 2;http://literature.awgp.org/book/Super_Science_of_Gayatri/v11;;
BOOK_SERIALNUM_391;Text Book Version;गायत्री महाविद्या का तत्वदर्शन;Philosophy of Gayatri Mahavidya;http://literature.awgp.org/book/gayatri_mahavidhya_ka_tatva_darshan/v1.1;gayatri mahaavidaya ka tatavadarashan;http://literature.awgp.org/book/gayatri_mahavidhya_ka_tatva_darshan/v1;;http://literature.awgp.org/book/gayatri_mahavidhya_ka_tatva_darshan/v1.12
BOOK_SERIALNUM_392;Text Book Version;गायत्री महाविद्या की उच्चस्तरीय साधना;High level practice of Gayatri Mahavidya;http://literature.awgp.org/book/gayatree_mahavidya_kee_uchchastareey_sadhana/v2.1;gayatri mahaavidaya ki uchachasatariy saadhna;http://literature.awgp.org/book/gayatree_mahavidya_kee_uchchastareey_sadhana/v2;;http://literature.awgp.org/book/gayatree_mahavidya_kee_uchchastareey_sadhana/v2.7
BOOK_SERIALNUM_393;Scan Book Version;गायत्री महाविद्या की उच्चस्तरीय साधना;High level practice of Gayatri Mahavidya;http://literature.awgp.org/book/gayatree_mahavidya_kee_uchchastareey_sadhana/v1.1;gayatri mahaavidaya ki uchachasatariy saadhna;http://literature.awgp.org/book/gayatree_mahavidya_kee_uchchastareey_sadhana/v1;http://literature.awgp.org/var/node/69117/Gayatri__Mahavidhya_Ki_.pdf;http://literature.awgp.org/book/gayatree_mahavidya_kee_uchchastareey_sadhana/v1.32
BOOK_SERIALNUM_394;Text Book Version;गायत्री यज्ञ और उसकी प्रेरणा;Gayatri Yagya and its inspiration;http://literature.awgp.org/book/gayatri_yagya_aur_uski_prerna/v1.1;gayatri yagyaa aur usaki parerana;http://literature.awgp.org/book/gayatri_yagya_aur_uski_prerna/v1;;
BOOK_SERIALNUM_395;Text Book Version;गायत्री यज्ञ का महत्व;Importance of Gayatri Yagya;http://literature.awgp.org/book/Gayatri_Yagya_Ka_Mahatv/v1.1;gayatri yagya ka mahatav;http://literature.awgp.org/book/Gayatri_Yagya_Ka_Mahatv/v1;;http://literature.awgp.org/book/Gayatri_Yagya_Ka_Mahatv/v1.5
BOOK_SERIALNUM_396;Text Book Version;गायत्री यज्ञ विधान;Gayatri Yagya Vidhaan;http://literature.awgp.org/book/gayatree_yajn_vidhan/v1.1;gayatri yagya vidhan;http://literature.awgp.org/book/gayatree_yajn_vidhan/v1;;http://literature.awgp.org/book/gayatree_yajn_vidhan/v1.11
BOOK_SERIALNUM_397;Text Book Version;गायत्री योग;Gayatri Yoga;http://literature.awgp.org/book/gayatri_yog/v1.1;gayatri yog;http://literature.awgp.org/book/gayatri_yog/v1;;http://literature.awgp.org/book/gayatri_yog/v1.32
BOOK_SERIALNUM_398;Scan Book Version;गायत्री विषयक शंका समाधान;Gayatri Doubt Solution;http://literature.awgp.org/book/Gayatri_Vishyak_Shanka_Samadhan/v1.1;gayatri vishhayak shanka samaadhan;http://literature.awgp.org/book/Gayatri_Vishyak_Shanka_Samadhan/v1;http://literature.awgp.org/var/node/1504/Gayatri_Visayak_Sanka_Samadhan.pdf;http://literature.awgp.org/book/Gayatri_Vishyak_Shanka_Samadhan/v1.50
BOOK_SERIALNUM_399;Text Book Version;गायत्री विषयक शंका समाधान;Gayatri Doubt Solution;http://literature.awgp.org/book/Gayatri_Vishyak_Shanka_Samadhan/v4.1;gayatri vishhayak shanka samaadhan;http://literature.awgp.org/book/Gayatri_Vishyak_Shanka_Samadhan/v4;;http://literature.awgp.org/book/Gayatri_Vishyak_Shanka_Samadhan/v4.23
BOOK_SERIALNUM_400;Scan Book Version;गायत्री शक्ति का नारी स्वरूप;Female form of Gayatri Shakti;http://literature.awgp.org/book/Gayatri_Shakti_Ka_Nari_Swarup/v1.1;gayatri shakti ka naari savaroop;http://literature.awgp.org/book/Gayatri_Shakti_Ka_Nari_Swarup/v1;http://literature.awgp.org/var/node/1558/GAYATRI_shakti_KA_NARI_SWARUP.pdf;http://literature.awgp.org/book/Gayatri_Shakti_Ka_Nari_Swarup/v1.33
